zip,date,rent
94108,2020-04,2940.5935912417
94158,2020-04,4187.764685875148
94129,2020-04,3277.028178771887
94112,2020-05,3318.4583222807987
94110,2020-05,3587.736932905738
94122,2020-05,2974.9130666391125
94109,2020-05,2723.220071866221
94116,2020-05,2600.762138517794
94117,2020-05,3319.1573611722915
94118,2020-05,2847.751588327411
94121,2020-05,2969.04977637398
94124,2020-05,3245.1896386896515
94114,2020-05,3436.2316220567645
94102,2020-05,2892.2699299449123
94115,2020-05,3194.1637982572206
94103,2020-05,3536.7333843283777
94131,2020-05,3347.5481389359365
94132,2020-05,3245.1896386896515
94107,2020-05,3457.1151546841024
94133,2020-05,3139.917350191146
94123,2020-05,3370.658086338105
94127,2020-05,3245.1896386896515
94105,2020-05,3872.4423707684314
94108,2020-05,2914.999135557037
94158,2020-05,4155.474905958004
94129,2020-05,3245.1896386896515
94112,2020-06,3314.858552951545
94110,2020-06,3542.5588368949707
94122,2020-06,2974.999606296336
94109,2020-06,2698.786640180951
94116,2020-06,2612.405826421045
94117,2020-06,3306.833570272293
94118,2020-06,2875.48879822551
94121,2020-06,2902.171913962235
94124,2020-06,3217.649381073918
94114,2020-06,3391.330348133725
94102,2020-06,2866.7409512936347
94115,2020-06,3190.867478694276
94103,2020-06,3496.1993217133386
94131,2020-06,3358.7392223594484
94132,2020-06,3217.649381073918
94107,2020-06,3425.8042660098517
94133,2020-06,3171.1489188342566
94123,2020-06,3337.037540345849
94127,2020-06,3217.649381073918
94105,2020-06,3765.517866990304
94108,2020-06,2853.455513961648
94158,2020-06,4050.393066863231
94129,2020-06,3217.649381073918
94112,2020-07,3213.303565379161
94110,2020-07,3475.6286775119534
94122,2020-07,2872.4638279252868
94109,2020-07,2662.024191178856
94116,2020-07,2604.068658529254
94117,2020-07,3257.474711323812
94118,2020-07,2867.3284245676564
94121,2020-07,2864.158457428554
94124,2020-07,3155.78681736563
94114,2020-07,3384.944653203429
94102,2020-07,2804.9956946123675
94115,2020-07,3149.04033600167
94103,2020-07,3375.2774591909174
94131,2020-07,3282.1400593235267
94132,2020-07,3155.78681736563
94107,2020-07,3368.2419756877694
94133,2020-07,3121.62331194533
94123,2020-07,3286.9025241117088
94127,2020-07,3155.78681736563
94105,2020-07,3645.171699773157
94108,2020-07,2784.447676508871
94158,2020-07,3940.713625743688
94129,2020-07,3155.78681736563
94112,2020-08,3162.346382882976
94110,2020-08,3385.2626057495186
94122,2020-08,2832.8595443321133
94109,2020-08,2577.6586540087096
94116,2020-08,2629.4995028208573
94117,2020-08,3171.272887425733
94118,2020-08,2840.3149641824857
94121,2020-08,2834.3396678549348
94124,2020-08,3070.317214405944
94114,2020-08,3285.6877817937484
94102,2020-08,2717.406130817664
94115,2020-08,3045.330812694396
94103,2020-08,3221.7704192162514
94131,2020-08,3263.560091152118
94132,2020-08,3070.317214405944
94107,2020-08,3257.738957136991
94133,2020-08,2991.3211172770416
94123,2020-08,3222.1652960540773
94127,2020-08,3070.317214405944
94105,2020-08,3473.044684878153
94108,2020-08,2686.6283541033954
94158,2020-08,3737.8192193317855
94129,2020-08,3070.317214405944
94112,2020-09,3078.946739680288
94110,2020-09,3283.175732820007
94122,2020-09,2795.729030923064
94109,2020-09,2482.684996233921
94116,2020-09,2565.3630936545346
94117,2020-09,3094.6264343056496
94118,2020-09,2764.403873550681
94121,2020-09,2784.633820251246
94124,2020-09,2968.4920424956404
94114,2020-09,3249.246539367626
94102,2020-09,2604.3499389647945
94115,2020-09,2887.600258193367
94103,2020-09,3035.485911928236
94131,2020-09,3220.929824922448
94132,2020-09,2968.4920424956404
94107,2020-09,3107.9884031639426
94133,2020-09,2874.295624446044
94123,2020-09,3130.0113190357497
94127,2020-09,2968.4920424956404
94105,2020-09,3298.741775857256
94108,2020-09,2612.710974595981
94158,2020-09,3530.4245155223225
94129,2020-09,2968.4920424956404
94112,2020-10,3001.2271466403654
94110,2020-10,3174.6810764385405
94122,2020-10,2750.552054056057
94109,2020-10,2405.2385702490706
94116,2020-10,2523.8458640807235
94117,2020-10,3019.7031538010942
94118,2020-10,2702.204565193326
94121,2020-10,2748.016745259633
94124,2020-10,2872.398624826283
94114,2020-10,3200.9925683765587
94102,2020-10,2499.479704911633
94115,2020-10,2779.1867211726403
94103,2020-10,2891.85334969298
94131,2020-10,3157.5311524624544
94132,2020-10,2872.398624826283
94107,2020-10,2961.1987658101875
94133,2020-10,2791.273522854244
94123,2020-10,3054.6469267183747
