id,lat,lon,year_month
37467,37.718931085,-122.433829194,2008-04
37468,37.742202565,-122.450017418,2013-07
37469,37.780907675,-122.488084553,2019-01
37470,37.759806799,-122.425386497,2020-10
37471,37.734817181,-122.416502076,2008-03
37472,37.802942463,-122.42324973,2012-12
37473,37.78177195,-122.411045063,2009-06
37474,37.798149222,-122.445948019,2003-11
37475,37.717515182,-122.480598519,2011-09
37476,37.734774116,-122.428170804,2000-07
37477,37.789160784,-122.416183426,2023-03
37478,37.752176177,-122.420379791,1997-10
37479,37.766837147,-122.418029343,1998-09
37480,37.756540215,-122.465492148,2001-02
37481,37.764984828,-122.452595575,2014-10
37482,37.793254762,-122.407561289,2017-01
37483,37.766896518,-122.438105412,2000-06
37484,37.767609513,-122.417654818,2009-06
37485,37.764237064,-122.442120865,1998-05
37486,37.714359142,-122.463051535,2002-04
37487,37.758571594,-122.399129212,2024-04
37488,37.732546426,-122.38503622,2023-01
37489,37.783138873,-122.4449449,2019-02
37490,37.78034755,-122.406487967,1999-08
37491,37.732365678,-122.452286646,1997-04
37492,37.776515956,-122.47856585,2021-11
37493,37.789791451,-122.411243473,2013-09
37494,37.78832457,-122.393911345,2025-04
37495,37.750680439,-122.493492218,2007-09
37496,37.751501319,-122.417348329,2009-12
37497,37.78334158,-122.476302576,2025-03
37498,37.763102974,-122.466314669,2003-11
37499,37.716248657,-122.475270033,2010-04
37500,37.762697932,-122.432541855,2015-11
37501,37.789580383,-122.412891156,2019-02
37502,37.7955989,-122.417660146,2022-07
37503,37.758162063,-122.439025115,2015-06
37504,37.720639851,-122.411562849,2000-03
37505,37.781068894,-122.407387171,2018-10
37506,37.804391763,-122.410051382,2007-02
37507,37.789022344,-122.443961408,2001-07
37508,37.781119213,-122.41259697,2003-11
37509,37.777762764,-122.423998389,2025-10
37510,37.752050457,-122.408181887,2019-08
37511,37.796012441,-122.429371286,2018-10
37512,37.764112737,-122.421739994,2012-09
37513,37.764373209,-122.41747849,2022-10
37514,37.793146261,-122.407539636,2001-07
37515,37.774541955,-122.437589993,1998-09
37516,37.779513602,-122.432784844,2012-01
37517,37.749375762,-122.413497028,1997-12
37518,37.758619593,-122.420179323,2003-11
37519,37.753254467,-122.421586084,2003-06
37520,37.759935715,-122.445023381,2010-08
37521,37.790265262,-122.408389146,2002-02
37522,37.79275925,-122.411464543,2013-10
37523,37.745008921,-122.419443973,1999-03
37524,37.751817823,-122.439628039,2007-03
37525,37.715544557,-122.473629106,2016-11
37526,37.718811832,-122.389038216,2020-03
37527,37.719027851,-122.482266823,2015-09
37528,37.761498956,-122.438866011,2025-03
37529,37.804844321,-122.412608499,2003-03
37530,37.728027712,-122.391963403,2016-05
37531,37.714900999,-122.399773417,2013-04
37532,37.775765266,-122.438812236,2013-09
37533,37.764556649,-122.476051424,1997-10
37534,37.745699393,-122.412369238,1997-06
37535,37.780127937,-122.434593558,2022-09
37536,37.717382157,-122.47928037,2018-09
37537,37.744555783,-122.482782658,2010-01
37538,37.796620179,-122.439611535,2018-06
37539,37.784091036,-122.411784368,2003-08
37540,37.72422042,-122.441529569,1998-04
37541,37.782569502,-122.471375942,1998-04
37542,37.79932587,-122.424981099,2004-05
37543,37.7191169,-122.480491979,2017-06
37544,37.782044351,-122.483265786,2012-10
37545,37.804409513,-122.407541107,1999-12
37546,37.79600585,-122.440259595,2002-10
37547,37.779132304,-122.484594656,1998-02
37548,37.776147373,-122.40825938,2018-02
37549,37.766134387,-122.421935076,2009-05
37550,37.775096349,-122.427609201,1999-07
37551,37.76478477,-122.459989359,2017-01
37552,37.779229309,-122.482453153,2003-10
37553,37.74092307,-122.413941523,2016-08
37554,37.78030991,-122.407975092,2020-12
37555,37.754317592,-122.495897737,2019-10
37556,37.753594865,-122.4092755,2022-06
37557,37.774321951,-122.435106881,1998-10
37558,37.719486984,-122.453158204,2016-03
37559,37.761425152,-122.432763469,2006-03
37560,37.786646624,-122.466301585,2011-03
37561,37.782569502,-122.471375942,1998-05
37562,37.783673953,-122.415072979,2002-06
37563,37.762721921,-122.474989143,2019-08
37564,37.745177179,-122.427924267,2015-06
37565,37.711343986,-122.396421634,2021-09
37566,37.795632015,-122.413345327,2002-06
37567,37.777107722,-122.423094,2022-03
37568,37.778728242,-122.493301623,2016-08
37569,37.802163581,-122.414518424,2007-04
37570,37.750091153,-122.434036774,2007-08
37571,37.764373209,-122.41747849,2008-07
37572,37.727236656,-122.424157739,2009-01
37573,37.759635175,-122.446355234,2006-06
37574,37.805554274,-122.410285575,2006-12
37575,37.794714881,-122.410316374,2014-12
37576,37.751939393,-122.507411932,1999-01
37577,37.745519543,-122.503273622,1997-06
37578,37.798713996,-122.40961833,2015-01
37579,37.784616481,-122.41097737,2019-02
37580,37.762003837,-122.440219632,2015-04
37581,37.78484619,-122.458061464,2019-09
37582,37.746064335,-122.411461736,1999-12
37583,37.738220655,-122.428155993,2014-02
37584,37.760388812,-122.417577214,2018-02
37585,37.789584068,-122.428071911,1999-04
37586,37.782744236,-122.452392136,2009-07
37587,37.79600585,-122.440259595,2002-10
37588,37.753942071,-122.50446733,1999-08
37589,37.782281263,-122.427511862,2007-02
37590,37.771542229,-122.427802792,2002-08
37591,37.712574343,-122.463030495,2001-01
37592,37.777221093,-122.431547858,2004-12
37593,37.766134387,-122.421935076,2022-03
37594,37.769711355,-122.445317182,2000-09
37595,37.802760936,-122.40972366,2014-05
37596,37.766400434,-122.431007142,2025-12
37597,37.798901862,-122.406640498,1999-03
37598,37.787777017,-122.412010487,1998-11
37599,37.762215122,-122.432979247,2014-11
37600,37.786772142,-122.459198582,1999-05
37601,37.779860004,-122.405090496,2026-02
37602,37.770783955,-122.421596103,1999-10
37603,37.763264709,-122.452248149,2004-07
37604,37.774041345,-122.423188032,2015-08
37605,37.781255754,-122.437421581,2000-05
37606,37.781287653,-122.411318099,2013-10
37607,37.770651316,-122.434805116,2002-03
37608,37.743842182,-122.43107109,2000-12
37609,37.719183573,-122.484666249,2015-03
37610,37.762539713,-122.479132258,2017-02
37611,37.771514704,-122.438872424,1999-07
37612,37.76005455,-122.493071574,2005-10
37613,37.783565477,-122.415051135,2014-12
37614,37.723987382,-122.458259475,2002-07
37615,37.776494977,-122.459725744,2001-10
37616,37.7111974,-122.428660543,1999-09
37617,37.781068894,-122.407387171,2001-09
37618,37.772481164,-122.412311665,2015-03
37619,37.765125545,-122.432179032,2024-01
37620,37.720457744,-122.437030989,2003-08
37621,37.712901105,-122.449757086,2015-11
37622,37.779530959,-122.413542707,2024-06
37623,37.804904912,-122.439336431,2004-06
37624,37.760817566,-122.423017098,2001-05
37625,37.710646452,-122.441958286,2014-03
37626,37.722653939,-122.454180302,2022-04
37627,37.789901611,-122.426449178,2003-11
37628,37.798336104,-122.444296817,1997-02
37629,37.75924869,-122.491334524,2009-05
37630,37.758919731,-122.441599324,2000-08
37631,37.712118208,-122.397069394,2000-05
37632,37.730388909,-122.429794757,2012-02
37633,37.760021359,-122.42183648,1997-04
37634,37.736406124,-122.382888651,2003-04
37635,37.730033152,-122.431223448,2002-11
37636,37.744906626,-122.497245832,2021-07
37637,37.776508038,-122.414457763,2003-12
37638,37.787892289,-122.44556376,1999-11
37639,37.779530959,-122.413542707,2012-08
37640,37.719013286,-122.480443681,2020-06
37641,37.790109709,-122.409620558,2016-10
37642,37.768393218,-122.432312796,2003-04
37643,37.786986977,-122.419110401,2017-07
37644,37.765216193,-122.426592529,2014-06
37645,37.805633871,-122.436419369,1999-05
37646,37.785611404,-122.414829444,2022-03
37647,37.731716135,-122.388705101,2022-08
37648,37.768862803,-122.447967739,1997-08
37649,37.781243136,-122.480589413,2005-10
37650,37.7553034,-122.407594195,2008-07
37651,37.762828521,-122.460339931,2006-01
37652,37.798713996,-122.40961833,2014-10
37653,37.830455883,-122.376291873,2006-05
37654,37.783060288,-122.407576708,2025-09
37655,37.79600585,-122.440259595,2002-10
37656,37.727016836,-122.403413374,2010-08
37657,37.759733171,-122.441287759,1997-03
37658,37.761942238,-122.431766025,2002-03
37659,37.765983601,-122.430370483,2023-04
37660,37.750352614,-122.500991546,2015-02
37661,37.774868515,-122.423356311,2003-08
37662,37.798759696,-122.440956203,2015-02
37663,37.744954625,-122.408127377,2012-08
37664,37.791867607,-122.418413462,2008-03
37665,37.782644036,-122.419019156,2019-06
37666,37.775906147,-122.423567114,2001-06
37667,37.786023495,-122.445045841,2018-02
37668,37.740815292,-122.411946067,1998-09
37669,37.772481164,-122.412311665,1998-11
37670,37.747849557,-122.423613272,2023-08
37671,37.769212397,-122.443477162,1998-07
37672,37.765783895,-122.421047941,2002-06
37673,37.753988573,-122.400634159,1997-02
37674,37.757621612,-122.410062649,1999-12
37675,37.762929064,-122.420580318,2000-03
37676,37.792433936,-122.420216385,2006-11
37677,37.779229309,-122.482453153,1997-01
37678,37.756371622,-122.416574134,1997-08
37679,37.764112737,-122.421739994,2013-10
37680,37.73686412,-122.392545431,1999-07
37681,37.777626612,-122.47588769,2025-10
37682,37.71540966,-122.482483578,2007-11
37683,37.78832457,-122.393911345,2022-10
37684,37.782947327,-122.444562417,2000-03
37685,37.736608806,-122.446830944,2006-02
37686,37.789899886,-122.411265644,2007-03
37687,37.785740283,-122.413804266,2007-08
37688,37.801787887,-122.413249158,2017-08
37689,37.758485499,-122.428157222,2000-11
37690,37.787504496,-122.414163692,2021-12
37691,37.785024662,-122.41197189,2006-08
37692,37.717854249,-122.466685441,2004-09
37693,37.795987156,-122.418469469,1999-05
37694,37.76473758,-122.461059498,1999-01
37695,37.79050896,-122.428259149,1999-08
37696,37.790244379,-122.407673837,2006-09
37697,37.764313726,-122.418552813,1997-01
37698,37.793416641,-122.420415461,2011-02
37699,37.780899972,-122.394910628,2022-03
37700,37.789005464,-122.402329619,2002-08
37701,37.77641322,-122.427099517,2016-07
37702,37.777214632,-122.442488682,1998-04
37703,37.776282744,-122.429540512,2006-10
37704,37.761033631,-122.431678286,1998-06
37705,37.799398245,-122.412413942,2019-07
37706,37.755190987,-122.409437394,2000-09
37707,37.775769435,-122.442970614,1997-10
37708,37.790930611,-122.409788678,2006-09
37709,37.792854398,-122.416925084,2016-06
37710,37.779530959,-122.413542707,2012-08
37711,37.709689814,-122.456404912,1999-12
37712,37.778390991,-122.448427564,1997-10
37713,37.712058796,-122.406110808,2009-03
37714,37.788648634,-122.412702662,2005-06
37715,37.781255754,-122.437421581,2014-03
37716,37.753975516,-122.400494163,2004-03
37717,37.77620079,-122.46615528,2019-04
37718,37.765664416,-122.418082719,1999-10
37719,37.786651564,-122.435915168,1999-10
37720,37.730100833,-122.406891125,2000-10
37721,37.779074424,-122.485806575,2004-07
37722,37.770651316,-122.434805116,1999-01
37723,37.775542686,-122.444754712,2005-05
37724,37.755432651,-122.438308317,1998-09
37725,37.781119213,-122.41259697,2003-02
37726,37.761585787,-122.402334047,2016-11
37727,37.76201438,-122.491057301,2001-01
37728,37.74185985,-122.410358153,2000-10
37729,37.718901457,-122.429331927,1999-08
37730,37.785645021,-122.466693296,2000-12
37731,37.753388369,-122.443426475,2011-02
37732,37.756091162,-122.42213307,2016-10
37733,37.792059517,-122.416947427,2018-02
37734,37.801383518,-122.427855213,1999-05
37735,37.77226629,-122.429628961,2016-07
37736,37.791343879,-122.406521511,1997-11
37737,37.731115635,-122.381819336,2021-07
37738,37.782744236,-122.452392136,2003-02
37739,37.758369068,-122.442846683,1998-01
37740,37.781031502,-122.453101275,2006-11
37741,37.800856208,-122.44388041,2002-10
37742,37.779530959,-122.413542707,2012-08
37743,37.712901105,-122.449757086,2015-09
37744,37.720319144,-122.393319812,2009-12
37745,37.749692147,-122.427307716,2017-10
37746,37.726911158,-122.433193906,2013-05
37747,37.784186692,-122.418546199,2021-11
37748,37.764373209,-122.41747849,2022-02
37749,37.775390263,-122.449267916,1998-06
37750,37.754220975,-122.498035673,2019-04
37751,37.77255436,-122.441545636,2002-03
37752,37.732075003,-122.495829825,2004-06
37753,37.794976252,-122.411384435,2000-04
37754,37.736327832,-122.417998704,2006-09
37755,37.720094319,-122.453594268,2018-04
37756,37.778830843,-122.43728487,2016-07
37757,37.782556957,-122.416349428,2017-08
37758,37.71568992,-122.45479584,2021-09
37759,37.76546531,-122.433148063,2008-08
37760,37.775167039,-122.432667136,2016-03
37761,37.748675303,-122.442490089,2006-01
37762,37.775596537,-122.460128651,1999-07
37763,37.78832457,-122.393911345,2024-01
37764,37.766997913,-122.427858202,1999-12
37765,37.762765406,-122.417324659,1998-09
37766,37.785926586,-122.434083678,1998-11
37767,37.784947497,-122.417785339,2001-04
37768,37.789004927,-122.444098082,2002-03
37769,37.712485595,-122.406901613,1997-08
37770,37.765216193,-122.426592529,1999-07
37771,37.759677457,-122.501641594,2008-01
37772,37.775475186,-122.426907978,2017-08
37773,37.763904924,-122.406298371,2014-03
37774,37.772596791,-122.406116959,2001-08
37775,37.780534814,-122.439769205,2009-07
37776,37.734691872,-122.394533817,1997-05
37777,37.745961582,-122.413385227,2010-04
37778,37.743394614,-122.420001119,2008-01
37779,37.800807386,-122.413470318,2020-03
37780,37.76523475,-122.426282639,2023-06
37781,37.784204509,-122.479118828,2006-03
37782,37.780412626,-122.504177714,1999-12
37783,37.747705015,-122.409083934,2015-11
37784,37.803568244,-122.429211674,1998-05
37785,37.755275508,-122.420405447,2019-08
37786,37.795791052,-122.437759642,2021-09
37787,37.782994299,-122.449287088,2024-10
37788,37.776980695,-122.425527315,1999-04
37789,37.779265563,-122.481517275,2016-10
37790,37.763335021,-122.44533767,2016-04
37791,37.74556193,-122.482386582,2002-10
37792,37.738394655,-122.495251051,2018-03
37793,37.774041345,-122.423188032,2015-09
37794,37.789821886,-122.441651791,2016-03
37795,37.788309425,-122.442271758,2006-04
37796,37.753294663,-122.43420923,2001-06
37797,37.720124587,-122.483106169,2022-10
37798,37.773037538,-122.420091947,2014-01
37799,37.772587667,-122.411343205,2025-02
37800,37.721680929,-122.438935692,2005-09
37801,37.761058315,-122.470330707,2009-05
37802,37.783982559,-122.411762529,2009-07
37803,37.75753539,-122.507801503,2025-06
37804,37.761816757,-122.425957694,2000-08
37805,37.787702854,-122.416801262,2007-03
37806,37.784599128,-122.411114048,2009-06
37807,37.719725092,-122.431057872,2014-04
37808,37.715544557,-122.473629106,2016-01
37809,37.780877259,-122.414506898,2023-12
37810,37.77255436,-122.441545636,2016-05
37811,37.756917365,-122.442681737,1999-08
37812,37.786000696,-122.478174865,2004-07
37813,37.76126313,-122.508063988,1999-10
37814,37.742851736,-122.420967439,2009-05
37815,37.72069641,-122.450484027,2000-11
37816,37.770224903,-122.423794594,2003-07
37817,37.793885306,-122.412851826,2021-01
37818,37.740928495,-122.502480393,2023-03
37819,37.71536259,-122.473807669,2017-03
37820,37.776158474,-122.467084261,2015-10
37821,37.769532267,-122.446907673,1997-01
37822,37.793208178,-122.422061501,2012-04
37823,37.783163428,-122.411599278,2003-10
37824,37.766714604,-122.450730899,1998-06
37825,37.777636222,-122.43918546,2013-08
37826,37.784810924,-122.485148531,2015-04
37827,37.721986316,-122.3946362,2011-04
37828,37.74341814,-122.432215209,2010-02
37829,37.78437098,-122.443017545,2025-11
37830,37.788547618,-122.44041605,2009-05
37831,37.767600998,-122.417792786,2012-09
37832,37.740585224,-122.4878777,1999-04
37833,37.750566666,-122.463912674,2015-10
37834,37.785890332,-122.411725718,2022-05
37835,37.721986316,-122.3946362,2016-02
37836,37.716995662,-122.468999205,2009-05
37837,37.769336405,-122.444272582,2002-02
37838,37.775648329,-122.499989008,2002-08
37839,37.76627443,-122.417662867,1999-04
37840,37.806025535,-122.409888226,2014-04
37841,37.789462015,-122.421303396,2025-10
37842,37.764747841,-122.471664666,2025-01
37843,37.760010373,-122.445135252,1998-02
37844,37.739117272,-122.501276106,2003-10
37845,37.747621107,-122.478090224,2015-04
37846,37.742250001,-122.419171247,2015-09
37847,37.75797214,-122.423560793,2017-06
37848,37.78796612,-122.459286465,2005-06
37849,37.754252314,-122.405948147,2009-10
37850,37.798041862,-122.420181636,2016-03
37851,37.799231231,-122.407369153,1999-10
37852,37.766123545,-122.435579032,2015-10
37853,37.773105393,-122.424020352,1998-09
